55.944425,-3.188396,ENE,55.94453980502971,-3.1881188361402466,0.000000,248.750000
55.94453980502971,-3.1881188361402466,NNW,55.94481696888947,-3.188233641169956,73.701937,344.169209
55.94481696888947,-3.188233641169956,NNW,55.945094132749226,-3.1883484461996656,73.701937,342.919209
55.945094132749226,-3.1883484461996656,SE,55.94488200071487,-3.18813631416531,80.634034,392.604113
55.94488200071487,-3.18813631416531,NNE,55.945159164574626,-3.1880215091356003,80.634034,391.354113
55.945159164574626,-3.1880215091356003,SSW,55.94488200071487,-3.18813631416531,80.634034,390.104113
55.94488200071487,-3.18813631416531,SSW,55.94460483685511,-3.1882511191950194,80.634034,388.854113
55.94460483685511,-3.1882511191950194,ENE,55.944719641884824,-3.187973955335266,80.634034,387.604113
55.944719641884824,-3.187973955335266,S,55.94441964188482,-3.187973955335266,80.634034,386.354113
55.94441964188482,-3.187973955335266,E,55.94441964188482,-3.1876739553352658,80.634034,385.104113
55.94441964188482,-3.1876739553352658,W,55.94441964188482,-3.187973955335266,80.634034,383.854113
55.94441964188482,-3.187973955335266,ESE,55.94430483685511,-3.1876967914755125,80.634034,382.604113
55.94430483685511,-3.1876967914755125,NE,55.94451696888947,-3.1874846594411568,80.634034,381.354113
55.94451696888947,-3.1874846594411568,NNE,55.94479413274922,-3.1873698544114473,80.634034,380.104113
55.94479413274922,-3.1873698544114473,S,55.94449413274922,-3.1873698544114473,80.634034,378.854113
55.94449413274922,-3.1873698544114473,NNE,55.94477129660898,-3.1872550493817378,80.634034,377.604113
55.94477129660898,-3.1872550493817378,S,55.944471296608974,-3.1872550493817378,80.634034,376.354113
55.944471296608974,-3.1872550493817378,SE,55.94425916457462,-3.187042917347382,80.634034,375.104113
55.94425916457462,-3.187042917347382,ESE,55.94414435954491,-3.1867657534876286,80.634034,373.854113
55.94414435954491,-3.1867657534876286,ESE,55.9440295545152,-3.186488589627875,80.634034,372.604113
55.9440295545152,-3.186488589627875,ESE,55.94391474948549,-3.1862114257681218,80.634034,371.354113
55.94391474948549,-3.1862114257681218,N,55.94421474948549,-3.1862114257681218,80.634034,370.104113
